"Mandate peacekeeping and other relevant missions authorized by the Security Council to promote the establishment of media monitoring mechanisms to ensure effective monitoring, reporting and documenting of any incidents, origins and contents that incite ""hate media""."	1
The effective implementation of protection tasks involves a broad range of actors. It requires close consultations, including between the Security Council, the Secretariat, and the troop- and police-contributing countries, prior to the establishment and throughout the life cycle of peacekeeping missions.	1
"On Saturday 27 December 2003, in the village of Domai Tamait in Southern Darfur: ""We were attacked in the early morning around the time of morning prayer which is around 5.30 [witness shows bullet wound in leg]. The attackers were on horses and camels some with uniforms."	1
On behalf of the Security Council Committee established pursuant to resolution 1373 (2001) concerning counter-terrorism, I have the honour to submit to the Security Council the report of the Committee for its comprehensive consideration of the work of the Committee and its Executive Directorate from 2011 to 2013 (see annex).	1
Condemning all attacks against United Nations peacekeepers and humanitarian personnel, regardless of their perpetrators, and emphasizing that those responsible for such attacks must be brought to justice.	1
The pirates then guided the ship close to the Somali coastline and anchored it within sight of land.	0
The grade of damage of the metal fragments which were shown to us by the police (said to have originated from a Mitsubishi Canter) is consistent with fragments we would expect if such a vehicle was located in the centre of the explosion.	1
Four States have adequately criminalized terrorist recruitment, while the remainder have either partially done so, or have not done so at all.	1
The violations include activities such as the enhancement of physical structures in the restricted areas defined by the agreement and the imposition of restrictions on movements of United Nations military observers.	1
Expressing its concern about the continued reports, including those reported by the Secretary-General in [relevant report], of human rights abuses and violations of international humanitarian law, including against women and children and the reports of increased incidents of sexual violence in particular those attributed to armed men, stressing the importance of investigating such alleged violations and abuses ... committed by all parties, irrespective of their status or political affiliation, reaffirming that those responsible for such violations must be held accountable and brought to justice irrespective of their political affiliation, while respecting the rights of those in detention ..., urging the Government to increase and expedite its efforts to combat impunity,	1
The UPCP is also allied with the FDLR breakaway group Ralliement pour l’unité et la démocratie-URUNANA (RUD) led by “General” Jean-Damascène Ndibabaje, alias “Musare”.	0
On 23 August, as part of a briefing by the Department of Political Affairs, the Under-Secretary-General for Political Affairs said that staff of the Office for the Coordination of Humanitarian Affairs were carrying out an assessment mission in the Syrian Arab Republic and referred to the statement by the Secretary-General, according to which, in spite of his pledge, President Al-Assad had not stopped the use of force against civilians.	1
The specification of the computers was very low (486-DX), and only 8 per cent of them had multimedia capability (CD-ROM), rendering them virtually ineffective in an educational setting.	0
103. FACI has moved all its surviving and damaged air assets to its Abidjan International Airport airbase.	1
Calls for full respect for human rights and fundamental freedoms and international humanitarian law throughout [the affected country], notes with concern the restrictions on freedom of media, and attacks against journalists.	1
The team also took samples from a storage facility and from all the production units in the plant.	0
243. Globally, charitable giving is an indispensable financial resource, particularly for many developing States and for States that have suffered major disasters.	1
Thus, where no State objects or presents a delisting request or where the information submitted is insufficient or conflicting, the matter could be referred to the Office.	1
Allow me to begin by reiterating the European Union's deep concern about the situation in Somalia and about the regional implications of its conflict.	1
The aim of the Security Council must now be to reassure the courts that the sanctions regime established pursuant to Security Council resolution 1267 (1999) (the 1267 sanctions regime) is fair and, with the increased support of Member States, reassert its original purpose of ridding the world of the threat of terrorism from Al-Qaida, the Taliban and their listed associates.	1
Very few were selected for review and ultimately, after all the procedures outlined in the Committee Guidelines had been completed, including efforts to obtain information from other relevant States, the review ended without any changes to the List.	0
2. Molybdenum, Iodine and Xenon Radioisotope Production Facility (MIX Facility)	0
Among such concerns, one must be highlighted: the deterioration of the security situation in recent weeks and months.	1
United Kingdom of Great Britain and Northern Ireland: draft resolution	0
"""The Security Council invites the Secretary-General to continue to refer to it relevant information and analysis where he believes that such information or analysis could contribute to the improvement of its work on the protection of civilians in armed conflict and to continue to include in his written reports to the Council on matters of which it is seized, as appropriate, observations relating to the protection of civilians in armed conflict."	1
28. The International Organization for Migration continued to support the development of the migration service of the national police through an extensive capacity-building programme, by providing technical legal support for revisions to the immigration and asylum law and by assisting in the installation of a border management information system.	1
In that regard, another participant, pointing to the rising costs of peacekeeping operations, regretted the Council's lack of military expertise.	1
In addition, Chiyoda provided a copy of the performance bond dated 15 December 1988, which was issued by the Rafidain Bank, and an invoice dated 20 July 1990 for bond charges in the amount of JPY 1,557,849.	0
14. Report of the Special Rapporteur of the Commission on Human Rights on extrajudicial, summary or arbitrary executions on her mission to the Sudan (E/CN.4/2005/7/Add.2)	1
Security advisories are regularly issued to update staff on the situation, and to pass instructions about the security measures that are in effect.	0
(a) Continue to remind Member States of their obligation to extradite or prosecute in accordance with the applicable international counter-terrorism instruments to which they are parties and to remind States of their obligation to ensure that claims of political motivation are not regarded as grounds for refusing requests for the extradition of alleged terrorists;	1
E-mail address: jsandoval@sre.gob.mx	0
The yardstick for measuring success at a hybrid court must be its legacy for the people most affected by the crimes, in this case in Sierra Leone.	1
The recent approval, in particular, of an additional six gas turbine units to be installed by the end of August 1999 at the Mullah Abdullah plant will provide an additional 220 MW to the national grid.	0
My delegation remains concerned that the security situation in Iraq continues to deteriorate.	1
(c) Prevent the direct or indirect supply, sale, or transfer to these individuals, groups, undertakings and entities from their territories or by their nationals outside their territories, or using their flag vessels or aircraft, of arms and related materiel of all types including weapons and ammunition, military vehicles and equipment, paramilitary equipment, and spare parts for the aforementioned, and technical advice, assistance, or training related to military activities;	1
The paucity of resources is made evident in a number of ways.	0
IV. Committee on Missing Persons in Cyprus	0
7. In the challenge by the Al-Haramain Foundation (United States of America) (QE.A.117.04) to alleged unlawful government surveillance (S/2007/677, annex I, para. 10), the appellate court held on 16 November 2007 that the state secrets privilege asserted by the Government prevented the case from going forward, unless the plaintiffs could demonstrate that national surveillance laws pre-empted it, and remanded it to the lower court for further proceedings on this issue.	0
Following the anticipated elections, consultations with the newly elected Government will be essential in order to determine the nature and level of support the Ivorian authorities will require from UNOCI for the legislative and local elections before the Operation begins to draw down.	1
United Kingdom of Great Britain and Northern Ireland	0
During those three days, four of the girls were allegedly raped and one was sexually abused.	1
In order to expedite the process and ensure that sufficient qualified personnel are available, the Commission supports exploring means of broadening the base of potential candidates.	1
"At the 7109th meeting of the Security Council, held on 12 February 2014, in connection with the Council's consideration of the item entitled ""Protection of civilians in armed conflict"", the President of the Security Council made the following statement on behalf of the Council:"	1
Acting under Chapter VII of the Charter of the United Nations,	0
Visits by the Chairman to selected countries 29. Pursuant to paragraph 37 of resolution 1822 (2008), the Chairman undertook two visits in 2009. On 9 June 2009, upon the invitation of the Russian Federation, he attended a meeting of special services, security agencies and law enforcement organizations held in Irkutsk, Russian Federation. On 8 and 9 October 2009, the Chairman travelled to Brussels, to discuss with officials of European Union institutions the implementation of the sanctions measures by the European Union and its 27 member States.	1
The Operation will also work with the Facilitator to encourage the parties to agree on an effective arrangement for the control of the weapons placed under storage, in keeping with the supervisory role entrusted to UNOCI and the Licorne force under the Ouagadougou Agreement.	1
3. The country to which the product will be exported and the port or customs office of departure.	0
Coordination is now centralized under the Federal Minister of Health.	0
Frequent calls for donations by the groups, and their claims to be unable to launch attacks for lack of money, have encouraged further emphasis on adding financiers to the List.	1
(c) State(s) of current operation(s);	0
157. The Team appeared before the Working Group established pursuant to resolution 1566 (2004) to discuss terrorism and sanctions.	1
The Team's composition -- a group of experts with counter-terrorism, diplomatic, analytical, judicial, financial and legal experience supported by a high-quality team of United Nations professional staff -- lends itself to delivering this.	1
Law No. 14,157 (21 November 1974)	0
General Moges concluded his presentation by warning that, with the arrival of the dry season, the risk of renewed hostilities increased, and for that reason UNISFA had increased its patrols, but stressed that without dialogue it would not be possible to prevent the situation from deteriorating at some point.	1
43. Strong reconstruction efforts through the Trust Fund for East Timor and bilateral projects have been critical in supporting this recovery.	0
Government Claim No. 56, UNCC Claim No. 5000188	0
Jebel Ali Port in the United Arab Emirates is by far the largest port in the Middle East. Consequently, the United Arab Emirates takes maritime security and threat prevention seriously, and has put in place advanced systems, infrastructures and processes to assess and respond to risks while also ensuring the smooth facilitation of trade.	1
To be held on Friday, 28 March 2003, at 12.25 p.m.	0
Law enforcement agencies: establishment of counter-terrorism units	1
We firmly believe that such a visit will contribute immensely to the revitalization of the peace process and pave the way for new positive development in the conflict-ravaged region.	1
"""The Security Council welcomes the commitment and preparation of the African Union to deploy a military observer mission to Somalia, and calls upon the international community to support the African Union's efforts to improve the security situation in Somalia."	1
Tasks Protection of African Union civilian and United Nations common compound within Mogadishu International Airport	0
In practice, both Commissions made findings as to real property rights for the purpose of restitution rather than awarding compensation, in line with the political will of privileging the return of the persons who had been displaced as a result of ethnic discrimination and hostilities to their places of origin over other durable solutions.	1
Government armed forces later confiscated the villagers' weapons.	1
36. The Committee continued to consider a media outreach strategy, based on a non-paper prepared by the Committee experts. The purpose of this strategy is to utilize methodically and efficiently the United Nations and Committee resources to reach wider, targeted audiences, including through the preparation of specialized contact lists for electronic communication of important Committee updates.	1
Geneva Convention relative to the Protection of Civilian Persons in Time of War. 12/08/1949	0
19. Extremist groups also targeted civilian contractors operating for MINUSMA. On 12 October, armed elements stopped a contracted truck and destroyed the clearly marked cargo, leaving the driver unharmed. On 6 November, a civilian contractor's truck struck an explosive device 40 km south of Almoustarat (Gao region), wounding three. On 8 November, two civilian trucks contracted by MINUSMA were stopped by armed elements, who robbed the drivers and threatened to burn their trucks should they continue working for MINUSMA.	1
I therefore call on donors to ensure that assistance to demobilized ex-combatants continues and that reintegration activities proceed without disruption.	1
Climate change was therefore not only exacerbating existing threats to international peace and security; it was also a threat to international peace and security in its own right.	1
UNDOF personnel departed Jordan and arrived safely in Camp Ziouani on the Alpha side on 11 March.	0
In March 2004, Janjaweed and 150 soldiers reportedly abducted and raped 16 young girls in Kutum, Northern Darfur.	1
"""The Security Council further reaffirms the need to combat by all means, in accordance with the Charter of the United Nations, threats to international peace and security caused by terrorist acts."	1
9. Commencement of demining of access to pillar sites.	0
- Mr. Blaise COMPAORE, current Chairman of ECOWAS, in his capacity as Facilitator.	0
Special Representative Bangura, in turn, considered that in order to provide real protection for civilians, accountability and access to justice must be established, breaking the culture of denial.	1
The Committee will therefore forward the recommendations to the Counter-Terrorism Committee established pursuant to resolution 1373 (2001).	1
However, the overall pace of reporting needs to be sustained in order to compile more complete and up-to-date information on the progress towards full implementation of the resolution.	1
(d) Consulting costs of the chairman of the Finnish-Arabic Society 194 - 196	0
Decides that all Member States shall immediately take the necessary measures to prevent the sale or supply to [the affected State] by their nationals or from their territories or using their flag vessels or aircraft, of arms and related materiel of all types, including weapons and ammunition, military vehicles and equipment, paramilitary equipment, and spare parts for the aforementioned, and technical assistance, training, financial and other assistance, related to the military activities or to the provision, manufacture, maintenance or use of these items, whether or not originating in their territories;	1
In particular, States are encouraged to strengthen physical security and stockpile management, destroy surplus and obsolete small arms and light weapons, ensure all small arms and light weapons are marked at the time of manufacture and import, and strengthen export and border controls and control brokering activities.	1
Acknowledging the important contribution of Council-mandated arms embargoes in countering the illicit transfer of small arms and light weapons, mitigating the intensity of conflict and creating conditions conducive to the peaceful resolution of situations that threaten or breach international peace and security, and acknowledging also the contribution Council-mandated arms embargoes make in supporting conflict prevention, post-conflict peacebuilding, disarmament, demobilization and reintegration and security sector reform,	1
The interdiction of illegal cross-border movement is vital to counter-terrorism, drug trafficking and commercial smuggling.	1
In addition, the European Union implements a supra-national regime aimed at ensuring that terrorist funds and assets are frozen within all its member States.	1
Vital as it is to prevent terrorists from carrying out their attacks, it is clear that terrorism cannot be defeated by security measures alone and that many members of the international community look to the Security Council to introduce measures that limit the means by which Al-Qaida spreads its message as well as to promote programmes that aim to undermine it.	1
233. The Commission recommends that the prosecutors have access to dedicated police and investigation personnel, adequate administrative, translation and research staff, as well as necessary logistical support.	1
• Creating false pre-stowage plans for the cargo giving the impression that only sugar was loaded (see annex XXV)	0
(iii) The object and purpose of	0
1.8 Extraterritorial Offences Act 1976;	0
Vol. 31 – 520/7-0728 and 5 9/344/90 – July 1990	0
We condemn the disproportionate use of force employed by the Israeli military in densely populated areas that has caused widespread suffering and loss among scores of Palestinian civilians, including children.	1
It is estimated that there are approximately 1.2 million potential applicants for the first phase of civil and voter registration.	0
The Commission learned from other sources, however, that the real reason was that the victims were insisting that a comprehensive investigation into the alleged mistake be conducted.	0
In this context the Security Council welcomes the decision by the African Union Summit at Sirte on 3 July to increase AMISOM's strength to its mandated troop levels and its call for AU member states to provide the necessary military and police personnel.	1
Real property - US$3,034,379	0
To date, the Secretariat-General has not received a reply.	0
The four MONUC aircraft based at Goma were moved to Kigali and Gisenyi.	0
In late 2013, there appeared to be a spike in the number of politically motivated public executions.	1
Estimates indicate that, from 1993 to 1998, UNITA associates had a revenue from the sale of smuggled diamonds of approximately $2 billion to $4 billion.	0
5. Decides to remain seized of the matter.	0
I also commend the people of Burkina Faso for the responsible manner in which they reached consensus on transitional arrangements.	0
In other words, the victims perceive the attackers as persons belonging to a different and hostile group.	1
"Mr. Jovan booked the rooms on behalf of the ""Lone Star Airline Company""."	0
23. The Committee would like to express its appreciation to the Monitoring Team for the high-quality report and recommendations contained therein as well as for the highly professional support and assistance provided to the Committee and looks forward to receiving the seventh report, to be submitted by the Team in accordance with annex II to resolution 1735 (2006), on 30 September 2007.	1
Ø Request that reports of the Secretary-General on country-specific situations include sexual violence as a specific aspect of the report, including, to the extent possible, disaggregated data as to gender and age of victims; and request the development of mission-specific strategies and plans of action for preventing and responding to sexual violence, as part of a broader protection of civilians strategy.	1
According to the 2011 Global Hunger Index of the International Food Policy Research Institute, over 50 per cent of the population is undernourished.	0
23. Decides that the requirement for States to take the measures described in paragraph 1 of this resolution shall terminate with respect to that individual, group, undertaking or entity 60 days after the Committee completes consideration of a Comprehensive Report of the Ombudsperson, in accordance with annex II of this resolution, including paragraph 6 (h) thereof, where the Ombudsperson recommends that the Committee consider delisting, unless the Committee decides by consensus before the end of that 60 day period that the requirement shall remain in place with respect to that individual, group, undertaking or entity; provided that, in cases where consensus does not exist, the Chair shall, on the request of a Committee Member, submit the question of whether to delist that individual, group, undertaking or entity to the Security Council for a decision within a period of 60 days; and provided further that, in the event of such a request, the requirement for States to take the measures described in paragraph 1 of this resolution shall remain in force for that period with respect to that individual, group, undertaking or entity until the question is decided by the Security Council;	0
43. Experts of the Security Council Committee established pursuant to resolution 1540 (2004) held discussions with the United Nations Interregional Crime and Justice Research Institute, and the United Nations Institute for Disarmament Research on potential programmes and activities in support of the effective implementation of resolution 1540 (2004).	1
It is in its interest to do so.	0
The Commission recommends that the following persons be prosecuted with respect to the illegal possession, use and movement of PNTL weapons on 8 May and/or 21 May: Rogerio Lobato, Eusebio Salsinha, Antonio da Cruz, Vicente da Conceição, aka Rai Los, Mateus dos Santos Pereira, aka Maurakat, Leandro Lobato, aka Grey Harana, Antonio Lurdes, aka 55, Marcos da Silva Piedade, aka Labadae, Francisco and Santa Cruz.	1
The travel and living expenses were separated by Chevron U.S.A. into the following categories: lodging, airfares, ground transportation medical expenses, telephone expenses, meals and other miscellaneous items such as laundry expenses.	0
"Members of this delegation agreed with the Prime Minister to ""initiate the organization of the armed Palestinian presence in the camps to guarantee security."""	1
With regard to paragraphs 46, 48 and 49 concerning the arms embargo and border control, the arms are in fact being smuggled from Lebanon into Syria. Everyone is aware that certain parties in Lebanon are seeking to destabilize Syria by providing armed terrorist groups in Syria with weapons and funds for the purpose of undermining Syria.	1
The Commission also recognizes the need to address the availability of remedies for persons who have suffered as a result of the events of April and May.	1
The attack that the Ethiopian regime launched today constitutes a malicious response to Eritrea's pleas.	1
In a limited number of cases, the payment of allowances may have encouraged commanders to re-recruit children whom they had already released.	1
"The United Kingdom does not issue ""identity papers"" and does not have an internal system of identity cards or similar."	0
2. The situation in the Middle East.	0
Seventeen States have said that they do not consider themselves at threat, and three believe that there is no regional threat.	1
The Council condemns all unilateral actions meant to create facts on the ground that would prejudice the outcome of negotiations.	1
28. Relations between the Democratic Republic of the Congo and the neighbouring countries in the Great Lakes region continued to be consolidated. On 21 January, the Ministers of Defence of Burundi, the Democratic Republic of the Congo and Rwanda, adopted a draft protocol of the Economic Community of the Great Lake Countries (CEPGL) on mutual defence and security. The draft protocol provides for common mechanisms for border control and an agreement to intercept combatants of armed groups fleeing across their borders.	1
Instead of one convoy of around 80 to 100 trucks per day, since January 2011, OIC handles one convoy of around 50 to 100 trucks per week.	0
Other tangible property - US$26,946,528	0
The authorized person shall bring this to the attention of the Office for the Prevention of Money Laundering Operations.	0
- Mr. Sergei Aleckseevich Egorov (Russian Federation)	0
579. Third, the investigation and prosecution would relate to persons enjoying authority and prestige in the country and wielding control over the State apparatus. The establishment of a special court by agreement between the actual Government and the United Nations for the investigation and prosecution of members of that very Government seems unlikely.	1
154. Air Navette has just leased another AN-12 registered in Burundi under the number 9U-BHS in place of the AN-12 3C-AAG immobilized in Entebbe.	0
Stresses the responsibility of the United Nations country-level task forces on monitoring and reporting and United Nations country teams, consistent with their respective mandates, to ensure effective follow-up to Security Council resolutions on children and armed conflict, to monitor and report progress to the Secretary-General in close cooperation with his Special Representative for Children and Armed Conflict and ensure a coordinated response to issues related to children and armed conflict;	1
Moreover, the gap between the positions of President Gbagbo and his ruling party, on one side, and those of the forces of the opposition, on the other, remains wide.	1
20. The Spanish-language Russian station, 1 January.	0
37. Two flints of different sizes from the Burqan area (1984);	0
Summary statement by the Secretary-General on matters of which the Security Council is seized and on the stage reached in their consideration	0
This includes responsibility for the movement of people and cargo arriving internationally to, and exiting internationally out of, the United States.	0
The situation between Eritrea and Ethiopia (see S/1998/44/Add.25; S/1999/25/Add.3, 5 and 7; S/2000/40/Add.18, 19, 30, 32, 36, 45 and 46; S/2001/15/Add.6, 11, 16, 20, 37 and 46; S/2002/30/Add.2, 9, 10, 19, 32 and 35; and S/2003/40/Add.10; see also S/2001/15/Add.37; S/2002/30/Add.10 and 32; and S/2003/40/Add.10)	0
While the Commission is satisfied, on the basis of evidence of independent witnesses, that F-FDTL initiated the exchange of fire, at the time each side believed that they had been attacked by the other.	1
WMD Act 2005 Section 13(4). DGFT, Department of Commerce for items mentioned in Col. 6 above.	0
To be held on Thursday, 29 October 2009, at 5.22 p.m.	0
The Democratic People's Republic of Korea categorically rejects the anti-DPRK human rights resolution fabricated on the basis of plots, lies and misinformation and forced by the United States and other hostile countries in a high-handed and arbitrary manner.	1
35. The Forces nationales de libération (Palipehutu-FNL), which pose a threat to the security of Burundi and of the region as a whole, must join the peace camp without delay.	1
Inventory of such non-expendable property is maintained at historical cost;	0
(b) Completing the Operational Ground Force Command for the Afghan National Army;	0
In addition, we have sharpened the focus of our efforts in order to be even more effective in Afghanistan, and specifically in Kandahar province.	0
Becoming a party to the instruments to which it is not yet a party; and	0
This ugly political incident was starkly condemned in a press release issued immediately after the incident by the Office of President Ernest Bai Koroma, and in many subsequent press releases by other political interest groups, including the APC and the PMDC parties, the Independent Media Commission, the Political Party Registration Commission (PPRC) and the Campaign for Good Governance.	1
The Panel documented three major sources: loss of customs duties, loss of taxation on petroleum imports, and loss of revenue from the sale of iron ore.	0
All the attacks allegedly involved elements of the Lord's Resistance Army.	1
Recalling its resolutions on the recruitment and use of children and armed conflict,	1
The breakdown is as follows: (i) current expenditure, CFAF 20,351 million; (ii) capital expenditure, CFAF 921 million; (iii) debt payments, CFAF 11,266 million; (iv) arrears, CFAF 24,375 million; and (v) Treasury operations, CFAF 436 million.	0
The protocols were forwarded on a daily basis to General Azar and to the head of the army, General Michel Suleyman.	1
to perform functions and services of a civil nature as provided in section 33; and	0
The identity of the perpetrator/s is not known;	0
All States have now criminalized in domestic law the provision of safe haven to terrorists and their supporters and the use of their territories to commit or prepare terrorist acts against other States or their citizens.	1
The Council underlines the need for all parties to respect and maintain the security and civilian character of camps for refugees and internally displaced persons.	1
LETTER DATED 8 MARCH 1999 FROM THE PERMANENT REPRESENTATIVE	0
:: Another highly important aspect of follow-up is reparations to victims of violations.	1
While most Ivorian stakeholders, including President Gbagbo and Prime Minister Soro, provided positive feedback on the mobile courts operations, the opposition party Rassemblement des républicains complained that many Ivorians had not been able to access the mobile courts, in particular in the west owing to the presence of militias, even if those were dormant.	1
Based on comparative advantage, programmatic and operational tasks would be delivered chiefly by United Nations agencies, in close partnership with the mission.	0
MONITORING AND ASSESSMENT CLAIMS OF THE ISLAMIC REPUBLIC OF IRAN 56 - 296 20	0
Stresses that effective disarmament, demobilization and reintegration programmes for children, building on best practices identified by UNICEF and other relevant child protection actors, are crucial for the well-being of all children who, in contravention of applicable international law, have been recruited or used by armed forces and groups, and are a critical factor for durable peace and security, and urges national Governments and donors to ensure that these community-based programmes receive timely, sustained and adequate resources and funding.	1
VII. DRAWDOWN OF MONUA AND ITS LIQUIDATION PHASE	0
Visual content and convergence between the media and ICT sectors;	0
I am glad that he reminded us that this is the fourth anniversary of resolution 1244 (1999).	0
Worried about the absence hitherto of key armed movements from the negotiations, they have urged continued engagement with the Government and non-signatory movements to increase the inclusiveness of the peace process.	1
The fight against impunity is also of major importance to the prevention of sexual violence.	0
Co-led by Ambassador Gérard Araud (France) and Ambassador Kodjo Menan (Togo)	0
S/AC.26/1991/7/Rev.1	0
(g) To examine the reports submitted pursuant to paragraph 9 below;	0
"At the 6897th meeting of the Security Council, held on 20 December 2012, in connection with the Council's consideration of the item entitled ""Post-conflict peacebuilding"", the President of the Council made the following statement on behalf of the Council:"	1
2. In regard to entry and exit (para. 10)	0
13. Decides to remain seized of the matter.	0
Request troop- and police-contributing countries to ensure the provision of appropriate training to heighten the awareness and responsiveness to protection concerns of their personnel participating in United Nations peacekeeping and other relevant missions authorized by the Security Council to protect civilians.	1
Tissue culture in mangroves is at an experimental stage and cannot reasonably be used for reforestation-scale purposes.	0
UNDP and its implementing partners have made arrangements to provide reintegration services to an additional 7,219 ex-combatants, once demobilized.	1
S/PRST/2013/15 (2013), par. 9	0
(a) Loss of profits 144 - 153 41	0
Urges the signatories of the [peace agreement] to work towards a sustainable solution for the voluntary return, reinstallation, reintegration and security of displaced persons, including by addressing land tenure issues, with the support of the United Nations system, and to fulfil in this regard their commitments in accordance with the ... Political Agreement and their obligations under international law.	1
In addition to the humanitarian challenges, the situation poses security concerns.	0
(d) Numbering up to 48 pages in serial order;	0
Requests the Secretary-General and relevant United Nations agencies, inter alia, through consultation with women and women-led organizations as appropriate, to develop effective mechanisms for providing protection from violence, including in particular sexual violence, to women and girls in and around UN managed refugee and internally displaced persons camps, as well as in all disarmament, demobilization, and reintegration processes, and in justice and security sector reform efforts assisted by the United Nations.	1
The operations were made possible by funding from Canada, the European Union, Germany, the Netherlands, the United Kingdom and the United States of America.	0
To be held on Thursday, 24 October 2002, at 3 p.m.	0
The Committee continues to strive towards more efficient and transparent working methods and is, in this connection, in the process of revising its guidelines.	0
There may have been fewer major operations than Al-Qaida leaders would have liked, but the arrest or death of suspected Al-Qaida-related terrorists in more than 40 countries around the world since the Team last reported in November 2006 (S/2007/132) suggests a high volume of terrorist planning.	1
The negligence of the previous 10 years had caused widespread dilapidation in the coalmines, the power plants and the distribution network.	0
(e) The inaugural meeting of the International Contact Group on Libya, to be held in Addis Ababa on 3 December 2014. They supported the efforts undertaken by neighbouring countries and the Special Representative of the Secretary-General for Libya to create conditions conducive to dialogue between all the Libyan parties, with the exception of known terrorist groups.	1
76. Efforts continued to recruit members of the minority communities into KPC.	1
Reaffirms that ending impunity is essential if a society in conflict or recovering from conflict is to come to terms with past abuses committed against civilians affected by armed conflict and to prevent future such abuses	1
Deposited instruments of ratification on 19 August 2004	0
47. Two of the five States of the subregion have introduced comprehensive legislation covering the relevant terrorist offences, while two others have draft counter-terrorism laws that are either under consideration or pending adoption.	1
Category III: Social and mobilization ministries	0
To be held on Wednesday, 9 June 2010, at 11.15 a.m.	0
V. Humanitarian situation 18. The number of people affected by the conflict has stabilized. On 1 September, some 3.3 million Darfurians were in need of humanitarian assistance, with resident populations constituting 45 per cent of all affected people in Darfur. The number of internally displaced persons among them is currently 1.8 million.	1
Whether the “arising prior to” clause has an exclusionary effect	0
EU also expressed support for my Special Representative's statement of 8 September underlining that there could be no military solution to the problems facing the transitional federal institutions.	1
On some occasions, they have been killed as they ventured out of the camp, either to go back to their village or for any other reason.	1
5. The situation in Timor-Leste (15 December 1975; 26 February 2009).	0
- Operative components of the financial system	0
631. In particular, the Commission finds that in many instances Government forces and militias under their control attacked civilians and destroyed and burned down villages in Darfur contrary to the relevant principles and rules of international humanitarian law.	1
2. A second group, consisting of five inspectors, left the Canal Hotel in Baghdad at 8.25 a.m. for the Rayah State Company, an MIC affiliate, in Taji, 20 kilometres north of Baghdad.	0
13. The Committee will organize a special meeting open to the wide membership and other relevant stakeholders to commemorate the tenth anniversary of the adoption of resolution 1373 (2001) and the establishment of the Committee, in accordance with resolution 1963 (2010).	1
Meanwhile, Jowhar and Kismayo airports are open, and day missions for United Nations staff are possible.	0
The concept note examines how the intersection of cross-border crime and terrorism complicates the Council's conflict prevention and resolution efforts, and raises the question of the tools available to the Council to address these impacts.	1
Demands furthermore that the parties to the conflict immediately cease all violations and abuses against children and requests the Secretary-General to ensure (a) continued monitoring and reporting, including as part of the reports referred to in [relevant paragraph] above, of the situation of children including through enhanced cooperation with child protection actors and (b) continued dialogue with the parties to the conflict towards the development and implementation of time bound action plans to end the recruitment and use of children and other violations of international humanitarian law and human rights law committed against children;	1
However, the potential remains for a complete breakdown of law and order, in addition to a collapse of the fragile economy and the disintegration of the institutions of Palestinian self-rule.	1
The Netherlands set aside more than Euro400 million to support a four-year action plan, begun in 2007, to prevent radicalization.	1
The Mechanism has alerted UNHCR that both individuals are on the list of senior UNITA officials.	0
60. The India-Pakistan question (6 January 1948; 5 November 1965).	0
Father's name: Odai Mother's name: Ihsan	0
A team of nine inspectors left the Canal Hotel in Baghdad at 2.30 a.m. and arrived at the Institute of Technology in the Za`faraniyah district of Baghdad.	0
Such projects remain essential for UNIFIL to build confidence and support among the local population.	0
Assistance in place (bilateral/ plurilateral/multilateral)	0
10. The situation in Georgia (8 October 1992; 15 June 2009).	0
The current situation is no longer sustainable.	0
"""In this regard, the Security Council welcomes the news on 1 May 2011 that Osama bin Laden will never again be able to perpetrate such acts of terrorism, and reaffirms that terrorism cannot and should not be associated with any religion, nationality, civilization or group."	1
The conference focused on the country's economic transition, the role of the private sector, public sector reform, State-owned enterprise reform and public financial management.	0
The cash pools do not invest in derivative instruments or asset-backed, mortgage-backed or equity products;	0
In terms of cultivation eradication, around 5,100 hectares, or 5 per cent of the total crop, have been eradicated.	0
Second, even in the search for peace in the midst of conflict, fundamental standards of human rights and humanitarian law must be upheld.	1
To be held on Wednesday, 16 January 2008, at 3 p.m.	0
LETTER DATED 12 APRIL 1999 FROM THE PERMANENT REPRESENTATIVE OF	0
- Citizen identification and voter registration, as the basis for the compilation of a credible electoral list.	0
NATO and the Republic of Moldova	0
(Summit resolution 507, 22nd ordinary session - 28 March 2010)	0
23. The security situation in most parts of the country remained fragile but generally stable, with few incidents reported.	1
In their interventions, Member States considered that terrorism was one of the most acute threats to international peace and security and that defeating it required a sustained coordinated effort.	1
The Swiss immigration provisions apply to entry into and transit through Liechtenstein.	0
Decides that [the mission] shall have the following mandate in this order of priority: Protection of civilians (g) Support the Government's efforts, along with international partners and neighbouring countries, to create an environment conducive to the voluntary, safe and dignified return of internally displaced persons and refugees, or voluntary local integration or resettlement.	1
By signalling that there would be no consequence for the killing of Yemenis, the immunity deal has contributed to prolonging the bloodshed.	1
31. The strength of the Joint Integrated Units, which has remained unchanged since April 2009, is 32,900 (approximately 83 per cent of its mandated strength of 39,639).	1
3. The liquidation of ONUB has also proceeded smoothly, with most of the assets of ONUB already having been transferred to BINUB as at 30 April.	0
A number of States continue to work to institutionalize the requisite capacity and coordination in their law enforcement systems.	0
The Syrian Network for Human Rights could not fully document these cases, as they are banned and pursued by regime forces and extremist groups.	1
From the damage pattern it is clear that it was one explosion of a charge of high explosives.	1
